shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1404-09),0.0,96.18416788291168,25.561971917568258,166.35417162305885,نصب و تعمیر دزدگیر اماکن,برقکاری,96.18416788291168,25.561971917568258,166.35417162305885,yhat_low_diff,yhat_diff
(1404-10),0.0,84.70658561693213,13.098074667968165,155.66694797750588,نصب و تعمیر دزدگیر اماکن,برقکاری,84.70658561693213,13.098074667968165,155.66694797750588,yhat_low_diff,yhat_diff
(1404-11),0.0,106.3806466185046,35.317203675018185,177.5037934180565,نصب و تعمیر دزدگیر اماکن,برقکاری,106.3806466185046,35.317203675018185,177.5037934180565,yhat_low_diff,yhat_diff
(1404-12),0.0,157.09566172186695,88.9175265120728,225.7387214074305,نصب و تعمیر دزدگیر اماکن,برقکاری,157.09566172186695,88.9175265120728,225.7387214074305,yhat_low_diff,yhat_diff
(1405-01),0.0,92.9512104813994,20.70744507378997,165.66707944528042,نصب و تعمیر دزدگیر اماکن,برقکاری,92.9512104813994,20.70744507378997,165.66707944528042,yhat_low_diff,yhat_diff
(1405-02),0.0,95.01045716862046,21.809289538152527,168.19074518405307,نصب و تعمیر دزدگیر اماکن,برقکاری,95.01045716862046,21.809289538152527,168.19074518405307,yhat_low_diff,yhat_diff
(1405-03),0.0,98.9609235968969,25.53560757865588,171.90737277518082,نصب و تعمیر دزدگیر اماکن,برقکاری,98.9609235968969,25.53560757865588,171.90737277518082,yhat_low_diff,yhat_diff
(1405-04),0.0,108.26357768192456,34.769820563281726,181.324755861762,نصب و تعمیر دزدگیر اماکن,برقکاری,108.26357768192456,34.769820563281726,181.324755861762,yhat_low_diff,yhat_diff
(1405-05),0.0,98.92201252348416,26.470508341892188,172.15298222984563,نصب و تعمیر دزدگیر اماکن,برقکاری,98.92201252348416,26.470508341892188,172.15298222984563,yhat_low_diff,yhat_diff
(1405-06),0.0,101.6747777266972,30.366548541584745,174.53157588503717,نصب و تعمیر دزدگیر اماکن,برقکاری,101.6747777266972,30.366548541584745,174.53157588503717,yhat_low_diff,yhat_diff
(1405-07),0.0,94.882667382583,24.33409410830307,165.29367979431137,نصب و تعمیر دزدگیر اماکن,برقکاری,94.882667382583,24.33409410830307,165.29367979431137,yhat_low_diff,yhat_diff
(1405-08),0.0,90.06407300629334,19.48103178260444,161.38651420004956,نصب و تعمیر دزدگیر اماکن,برقکاری,90.06407300629334,19.48103178260444,161.38651420004956,yhat_low_diff,yhat_diff
(1401-01),48.0,35.5502901039104,-19.556992302821488,90.5591638671497,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,12.4497098960896,67.55699230282148,42.55916386714971,yhat_diff,yhat_diff
(1401-02),32.0,32.187928872457114,-9.460607437137242,74.71839748138096,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.1879288724571139,41.46060743713724,42.71839748138096,yhat_diff,yhat_diff
(1401-03),35.0,24.282263576661304,-17.834973780228818,66.34947459973148,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,10.717736423338696,52.83497378022882,31.34947459973148,yhat_diff,yhat_diff
(1401-04),51.0,48.67602480597088,-8.538650437060259,105.5422825167564,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,2.323975194029117,59.538650437060255,54.5422825167564,yhat_diff,yhat_diff
