shamsi_year_month,y,yhat,yhat_lower,yhat_upper,category
(1405-03),0.0,6007.546590169913,5015.237013577117,7000.860141163458,باربری و جابجایی
(1405-04),0.0,6482.359876291937,5486.757555435094,7486.327898437279,باربری و جابجایی
(1405-05),0.0,6961.102259513884,5962.143805822743,7974.858477287749,باربری و جابجایی
(1405-06),0.0,6975.001629322956,5958.162174888785,7986.286308172306,باربری و جابجایی
(1401-01),109.0,110.33293854336499,4.905796284539368,215.69336428283515,باغبانی و فضای سبز
(1401-02),79.0,93.91123328192738,-11.225376029137513,199.23567265201956,باغبانی و فضای سبز
(1401-03),80.0,86.03927207066455,-16.904176115718165,190.77826372825749,باغبانی و فضای سبز
(1401-04),93.0,94.31186851912436,-10.886238754301484,199.12448546585762,باغبانی و فضای سبز
(1401-05),91.0,116.24964817637144,11.511651674930194,222.0501265319197,باغبانی و فضای سبز
(1401-06),96.0,107.60358345935322,2.6751031289155254,213.42963855525477,باغبانی و فضای سبز
(1401-07),76.0,81.72065502666086,-20.39372478227347,182.59604806982082,باغبانی و فضای سبز
(1401-08),97.0,93.35235581902182,-8.468051224357602,195.6128255086668,باغبانی و فضای سبز
(1401-09),144.0,116.29353949615694,16.223249002408792,217.64352973729814,باغبانی و فضای سبز
(1401-10),154.0,139.0071804700034,36.095415032951706,240.14454700528205,باغبانی و فضای سبز
(1401-11),159.0,153.8000614083101,51.630379186601765,255.61185876539713,باغبانی و فضای سبز
(1401-12),344.0,261.79772358965795,163.88071091004096,360.4559571988076,باغبانی و فضای سبز
(1402-01),203.0,193.80012488105024,89.57923734536166,299.10459820841334,باغبانی و فضای سبز
(1402-02),178.0,169.26491983282642,63.872669910937866,274.16366635962316,باغبانی و فضای سبز
(1402-03),149.0,152.6674042926071,49.06321728163713,257.3595942610387,باغبانی و فضای سبز
(1402-04),148.0,152.70886552753504,46.45163269249153,258.2213645885581,باغبانی و فضای سبز
(1402-05),156.0,166.45932195338358,61.30533664041902,272.1566708436076,باغبانی و فضای سبز
(1402-06),126.0,146.37991457257527,44.342219074976676,248.7183011992334,باغبانی و فضای سبز
(1402-07),111.0,113.63832155131709,11.7035576972861,215.19856927588484,باغبانی و فضای سبز
(1402-08),119.0,116.95898477231432,14.208532566859699,218.55762839195583,باغبانی و فضای سبز
(1402-09),101.0,133.08479741198045,31.834412252417177,234.1039730956885,باغبانی و فضای سبز
(1402-10),136.0,148.08563459847798,47.513199558503004,250.73444081422423,باغبانی و فضای سبز
(1402-11),135.0,159.5368535684636,55.60467434181717,261.8713855786814,باغبانی و فضای سبز
