shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label
(1403-08),97.0,104.85303074927904,19.7985574829942,190.911282317842,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,7.853030749279043,77.2014425170058,93.911282317842,yhat_diff
(1403-09),108.0,126.67113717185704,44.89379954754978,208.56782620885545,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,18.67113717185704,63.10620045245022,100.56782620885545,yhat_diff
(1403-10),95.0,110.25562491128002,31.89544880381392,190.2442124914461,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,15.255624911280023,63.10455119618608,95.24421249144609,yhat_diff
(1403-11),108.0,110.26045072246598,24.746201888685043,195.34458573720988,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,2.2604507224659756,83.25379811131495,87.34458573720988,yhat_diff
(1403-12),146.0,143.83235010894103,58.13653008896054,229.66707968805,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,2.1676498910589714,87.86346991103946,83.66707968805,yhat_diff
(1404-01),0.0,130.08056837480763,40.57732476563946,217.96050348114088,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,130.08056837480763,40.57732476563946,217.96050348114088,yhat_low_diff
(1404-02),0.0,128.712047111476,41.45674216239061,216.0684504813244,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,128.712047111476,41.45674216239061,216.0684504813244,yhat_low_diff
(1404-03),0.0,150.37605739177675,62.93321868511824,239.1698558740924,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,150.37605739177675,62.93321868511824,239.1698558740924,yhat_low_diff
(1404-04),0.0,189.18854020872303,101.26315733855895,277.1558987833807,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,189.18854020872303,101.26315733855895,277.1558987833807,yhat_low_diff
(1404-05),0.0,188.3706414059906,100.45614654710316,276.8405220673649,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,188.3706414059906,100.45614654710316,276.8405220673649,yhat_low_diff
(1404-06),0.0,135.7760875529289,48.99050726760216,225.0050013316304,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,135.7760875529289,48.99050726760216,225.0050013316304,yhat_low_diff
(1404-07),0.0,115.94429987062894,30.20927085199766,200.596367137156,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,115.94429987062894,30.20927085199766,200.596367137156,yhat_low_diff
(1404-08),0.0,104.97359347859872,20.87701310749384,190.474529069554,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,104.97359347859872,20.87701310749384,190.474529069554,yhat_low_diff
(1404-09),0.0,128.56738593695326,43.42298743705817,214.5137861435161,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,128.56738593695326,43.42298743705817,214.5137861435161,yhat_low_diff
(1404-10),0.0,116.05528803915412,30.672451882902344,201.1991043900461,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,116.05528803915412,30.672451882902344,201.1991043900461,yhat_low_diff
(1404-11),0.0,108.9225014537852,23.56267752190076,193.06255632658903,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,108.9225014537852,23.56267752190076,193.06255632658903,yhat_low_diff
(1404-12),0.0,138.98941307765034,56.734812743959125,221.09010431332752,تست دیاگ و ریمپ ECU خودرو,خدمات و تعمیرات خودرو,138.98941307765034,56.734812743959125,221.09010431332752,yhat_low_diff
(1401-01),341.0,332.0729564004558,84.8279788133223,577.9437519451459,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,8.92704359954422,256.1720211866777,236.9437519451459,yhat_diff
(1401-02),351.0,307.1735329675964,62.909079166742366,552.7212195469282,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,43.82646703240363,288.09092083325766,201.72121954692818,yhat_diff
(1401-03),322.0,358.83393080692935,112.8036743128075,604.6476256229118,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,36.833930806929345,209.19632568719248,282.64762562291185,yhat_diff
(1401-04),415.0,477.9919276990234,230.6325489769628,722.5216272950875,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,62.99192769902339,184.3674510230372,307.52162729508746,yhat_diff
(1401-05),521.0,530.3706768595629,282.9574404401365,776.080307510478,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,9.370676859562877,238.0425595598635,255.08030751047795,yhat_diff
(1401-06),453.0,453.7136109070272,210.15485100942328,700.9807848866973,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,0.7136109070272028,242.84514899057672,247.98078488669728,yhat_diff
(1401-07),359.0,436.4345707761901,196.4471768117421,675.8040161204723,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,77.43457077619013,162.5528231882579,316.8040161204723,yhat_diff
(1401-08),493.0,451.6727114416857,211.05599171988584,688.0138820136228,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,41.32728855831431,281.9440082801142,195.01388201362283,yhat_diff
(1401-09),426.0,392.48060285330433,153.89352425135246,631.5704101552985,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,33.51939714669567,272.10647574864754,205.57041015529853,yhat_diff
(1401-10),611.0,532.5966100083604,297.03039404845407,771.7059679823428,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,78.40338999163964,313.96960595154593,160.70596798234283,yhat_diff
(1401-11),658.0,599.1012509053562,360.4856413141189,834.209049982512,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,58.89874909464379,297.5143586858811,176.20904998251206,yhat_diff
(1401-12),510.0,606.2549978737657,375.3926079078327,838.3983646285698,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,96.25499787376566,134.6073920921673,328.39836462856977,yhat_diff
(1402-01),586.0,590.9400706150302,346.8282360940588,838.1532384690278,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,4.9400706150302085,239.1717639059412,252.15323846902777,yhat_diff
(1402-02),640.0,562.6520687988346,315.6337379615006,808.8981021724836,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,77.34793120116535,324.3662620384994,168.89810217248362,yhat_diff
(1402-03),655.0,603.3724893782208,354.9189832587309,847.8608982851455,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,51.62751062177915,300.0810167412691,192.86089828514548,yhat_diff
(1402-04),720.0,725.4816237218149,479.54133797482746,975.5540414206764,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,5.481623721814913,240.45866202517254,255.5540414206764,yhat_diff
(1402-05),715.0,768.9865907442289,523.5568309397015,1015.2807856724958,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,53.98659074422892,191.4431690602985,300.28078567249577,yhat_diff
(1402-06),676.0,688.0821678603332,441.1468951601104,932.6054750611834,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,12.082167860333243,234.85310483988962,256.60547506118337,yhat_diff
(1402-07),707.0,658.1103718138917,418.327649178604,897.1543566054844,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,48.889628186108325,288.672350821396,190.1543566054844,yhat_diff
(1402-08),668.0,665.6415223647736,429.6459701048871,904.956872796405,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,2.35847763522645,238.3540298951129,236.95687279640504,yhat_diff
(1402-09),655.0,604.3282933554035,366.99987895336346,843.2190558088987,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,50.6717066445965,288.00012104663654,188.2190558088987,yhat_diff
(1402-10),651.0,735.8705995051918,500.9735759994141,976.7206316501904,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,84.87059950519176,150.0264240005859,325.7206316501904,yhat_diff
(1402-11),812.0,803.4153911226053,563.8691563582961,1039.2251112298732,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,8.584608877394658,248.1308436417039,227.22511122987316,yhat_diff
(1402-12),774.0,812.430057904485,582.1728611088643,1041.783312913441,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,38.43005790448501,191.82713889113575,267.783312913441,yhat_diff
(1403-01),803.0,825.2230012758534,580.3597358037257,1072.3596154104252,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,22.22300127585345,222.6402641962743,269.35961541042525,yhat_diff
(1403-02),726.0,824.7091237813971,579.52145067515,1072.5570396394407,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,98.70912378139712,146.47854932484995,346.55703963944075,yhat_diff
(1403-03),914.0,901.8671688760217,655.5170770192437,1147.1305700070068,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,12.132831123978349,258.48292298075626,233.13057000700678,yhat_diff
(1403-04),1102.0,1068.2852031681202,823.9284711646183,1315.2921204387187,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,33.71479683187977,278.07152883538174,213.2921204387187,yhat_diff
(1403-05),1238.0,1152.7378532878472,908.606306259461,1399.685596468273,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,85.2621467121528,329.393693740539,161.68559646827293,yhat_diff
(1403-06),1123.0,1123.1313801736687,877.8899848859713,1371.418086555772,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,0.131380173668731,245.11001511402867,248.4180865557721,yhat_diff
(1403-07),1131.0,1118.757544470537,880.1760087344401,1356.6856791776934,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,12.242455529463086,250.82399126555993,225.68567917769337,yhat_diff
(1403-08),1120.0,1166.7010463888384,924.4451209586524,1409.1036746353832,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,46.70104638883845,195.5548790413476,289.1036746353832,yhat_diff
(1403-09),1078.0,1151.8389350178454,916.6072738264784,1386.674491084182,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,73.83893501784542,161.39272617352162,308.6744910841819,yhat_diff
(1403-10),1321.0,1323.3281390584668,1087.3827286261558,1558.196162309158,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,2.3281390584668316,233.61727137384423,237.1961623091579,yhat_diff
(1403-11),1364.0,1426.603228650774,1189.9858307473176,1663.4865721143185,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,62.6032286507741,174.01416925268245,299.4865721143185,yhat_diff
(1403-12),1638.0,1494.063901940862,1257.1858054398783,1731.716789966778,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,143.93609805913798,380.8141945601217,93.71678996677792,yhat_high_diff
(1404-01),0.0,1535.3069691094831,1293.2797685450544,1782.0737715265875,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1535.3069691094831,1293.2797685450544,1782.0737715265875,yhat_low_diff
(1404-02),0.0,1539.8759261878336,1290.590114248925,1784.334709504015,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1539.8759261878336,1290.590114248925,1784.334709504015,yhat_low_diff
(1404-03),0.0,1638.3484726268082,1388.8291693408246,1886.5795043481285,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1638.3484726268082,1388.8291693408246,1886.5795043481285,yhat_low_diff
(1404-04),0.0,1795.7845266114596,1550.0271676117593,2043.2980226879245,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1795.7845266114596,1550.0271676117593,2043.2980226879245,yhat_low_diff
(1404-05),0.0,1883.4084825317543,1634.5871098677276,2131.435646511616,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1883.4084825317543,1634.5871098677276,2131.435646511616,yhat_low_diff
(1404-06),0.0,1851.6486344365303,1602.3730695231814,2100.3612960781606,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1851.6486344365303,1602.3730695231814,2100.3612960781606,yhat_low_diff
(1404-07),0.0,1821.431657428508,1580.020208282532,2065.659906794004,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1821.431657428508,1580.020208282532,2065.659906794004,yhat_low_diff
(1404-08),0.0,1876.2100561508687,1637.9099356262273,2116.088505105238,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1876.2100561508687,1637.9099356262273,2116.088505105238,yhat_low_diff
(1404-09),0.0,1858.767677275312,1618.2254778659014,2099.369110776733,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,1858.767677275312,1618.2254778659014,2099.369110776733,yhat_low_diff
(1404-10),0.0,2030.848515042516,1787.4290041165043,2277.0865612173247,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,2030.848515042516,1787.4290041165043,2277.0865612173247,yhat_low_diff
(1404-11),0.0,2134.269921129945,1891.0927686322696,2376.271013445018,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,2134.269921129945,1891.0927686322696,2376.271013445018,yhat_low_diff
(1404-12),0.0,2127.046005931756,1887.924306377607,2365.073046302735,تشخیص و ترمیم ترکیدگی لوله,لوله کشی,2127.046005931756,1887.924306377607,2365.073046302735,yhat_low_diff
(1401-01),65.0,63.53899358236747,15.146836905338445,111.2933281570258,تعمیر اتو,نصب و تعمیر لوازم خانگی,1.4610064176325324,49.853163094661554,46.2933281570258,yhat_diff
(1401-02),69.0,75.72720276541367,24.506127573997706,128.42089847642802,تعمیر اتو,نصب و تعمیر لوازم خانگی,6.727202765413665,44.4938724260023,59.42089847642802,yhat_diff
(1401-03),104.0,91.75476840473428,32.21111327485859,152.87473890026072,تعمیر اتو,نصب و تعمیر لوازم خانگی,12.245231595265722,71.78888672514141,48.87473890026072,yhat_diff
(1401-04),106.0,98.2174453837252,35.5604181008916,160.12336266567735,تعمیر اتو,نصب و تعمیر لوازم خانگی,7.782554616274794,70.43958189910839,54.12336266567735,yhat_diff
(1401-05),106.0,93.25009821432398,35.40396494497091,151.03701448176702,تعمیر اتو,نصب و تعمیر لوازم خانگی,12.749901785676016,70.59603505502909,45.03701448176702,yhat_diff
(1401-06),107.0,95.390941243695,33.0561283983781,157.15286872563348,تعمیر اتو,نصب و تعمیر لوازم خانگی,11.609058756305004,73.94387160162191,50.15286872563348,yhat_diff
(1401-07),50.0,66.56160667129217,14.083469945457235,119.49829228146874,تعمیر اتو,نصب و تعمیر لوازم خانگی,16.561606671292168,35.91653005454276,69.49829228146874,yhat_diff
(1401-08),56.0,59.36320412004491,13.27991084994527,106.09692125938896,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.3632041200449123,42.72008915005473,50.096921259388964,yhat_diff
(1401-09),33.0,39.43517945541177,1.120359831101483,77.54657904904344,تعمیر اتو,نصب و تعمیر لوازم خانگی,6.43517945541177,31.87964016889852,44.546579049043444,yhat_diff
(1401-10),41.0,37.86028548076747,-0.1181333314406707,76.13924222389352,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.139714519232527,41.11813333144067,35.13924222389352,yhat_diff
(1401-11),40.0,43.15694085280344,0.3702869265942741,84.79636931902425,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.1569408528034373,39.629713073405725,44.79636931902425,yhat_diff
(1401-12),57.0,54.03500933550101,13.910547278120257,94.8992400186304,تعمیر اتو,نصب و تعمیر لوازم خانگی,2.964990664498991,43.089452721879745,37.899240018630394,yhat_diff
(1402-01),54.0,60.89189955385218,10.10308416618164,111.22379282953705,تعمیر اتو,نصب و تعمیر لوازم خانگی,6.891899553852177,43.89691583381836,57.22379282953705,yhat_diff
(1402-02),70.0,69.20740069306372,17.180534368865178,121.38611029497456,تعمیر اتو,نصب و تعمیر لوازم خانگی,0.7925993069362818,52.81946563113482,51.38611029497456,yhat_diff
(1402-03),76.0,80.22626300423471,22.58094461477241,138.73913406733442,تعمیر اتو,نصب و تعمیر لوازم خانگی,4.22626300423471,53.419055385227594,62.73913406733442,yhat_diff
(1402-04),53.0,69.93910091665273,21.60474426280355,118.33985642771498,تعمیر اتو,نصب و تعمیر لوازم خانگی,16.939100916652734,31.39525573719645,65.33985642771498,yhat_diff
(1402-05),64.0,73.76248206369094,23.28518308857969,124.82179363418064,تعمیر اتو,نصب و تعمیر لوازم خانگی,9.762482063690939,40.714816911420314,60.821793634180636,yhat_diff
(1402-06),76.0,74.13312938178511,21.197893502842344,126.36628565823628,تعمیر اتو,نصب و تعمیر لوازم خانگی,1.8668706182148895,54.80210649715765,50.36628565823628,yhat_diff
(1402-07),83.0,66.17514334002232,12.37460867948356,120.20576582980004,تعمیر اتو,نصب و تعمیر لوازم خانگی,16.824856659977684,70.62539132051644,37.20576582980004,yhat_diff
(1402-08),66.0,65.2642689305835,10.978129505384544,119.47143326130929,تعمیر اتو,نصب و تعمیر لوازم خانگی,0.7357310694165022,55.021870494615456,53.471433261309286,yhat_diff
(1402-09),55.0,50.89989548066287,-1.0897459074427274,102.326421847315,تعمیر اتو,نصب و تعمیر لوازم خانگی,4.10010451933713,56.089745907442726,47.326421847315004,yhat_diff
(1402-10),44.0,47.74454011991541,-0.5988664958448292,95.59146260527606,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.7445401199154134,44.59886649584483,51.591462605276064,yhat_diff
(1402-11),43.0,48.68592760310784,1.8198768960487952,94.7634212204172,تعمیر اتو,نصب و تعمیر لوازم خانگی,5.685927603107842,41.1801231039512,51.7634212204172,yhat_diff
(1402-12),53.0,61.20369942742284,17.604300237722708,105.00190846886542,تعمیر اتو,نصب و تعمیر لوازم خانگی,8.20369942742284,35.39569976227729,52.00190846886542,yhat_diff
(1403-01),71.0,67.40965537947488,14.667936068222478,119.51357953190832,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.5903446205251157,56.332063931777526,48.51357953190832,yhat_diff
(1403-02),80.0,78.61933990903331,24.687255872427727,132.90308451371638,تعمیر اتو,نصب و تعمیر لوازم خانگی,1.3806600909666855,55.31274412757227,52.90308451371638,yhat_diff
(1403-03),92.0,91.818716352218,31.345423217590724,152.03673390617743,تعمیر اتو,نصب و تعمیر لوازم خانگی,0.18128364778199568,60.65457678240928,60.03673390617743,yhat_diff
(1403-04),100.0,97.3521885555091,37.4986867379794,156.82858453333117,تعمیر اتو,نصب و تعمیر لوازم خانگی,2.6478114444908982,62.5013132620206,56.82858453333117,yhat_diff
(1403-05),100.0,96.78535484379512,38.76275314805298,155.02720786123513,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.214645156204881,61.23724685194702,55.02720786123513,yhat_diff
(1403-06),70.0,91.04712508528392,34.85332266261192,146.55484765288278,تعمیر اتو,نصب و تعمیر لوازم خانگی,21.047125085283923,35.14667733738808,76.55484765288278,yhat_diff
(1403-07),88.0,84.90489549345261,23.707448647115267,145.6142079651932,تعمیر اتو,نصب و تعمیر لوازم خانگی,3.0951045065473863,64.29255135288473,57.6142079651932,yhat_diff
(1403-08),83.0,78.85342540985756,24.51825245831497,132.70265426457843,تعمیر اتو,نصب و تعمیر لوازم خانگی,4.146574590142436,58.48174754168503,49.70265426457843,yhat_diff
(1403-09),62.0,62.03130351481646,9.546149296270457,114.74710872757008,تعمیر اتو,نصب و تعمیر لوازم خانگی,0.03130351481645732,52.45385070372954,52.74710872757008,yhat_diff
(1403-10),64.0,62.92758684950572,12.983938533684103,112.72818820013572,تعمیر اتو,نصب و تعمیر لوازم خانگی,1.0724131504942775,51.0160614663159,48.72818820013572,yhat_diff
(1403-11),77.0,64.53179566510175,13.900071733392936,114.91015043902784,تعمیر اتو,نصب و تعمیر لوازم خانگی,12.468204334898246,63.099928266607066,37.910150439027845,yhat_diff
(1403-12),102.0,97.83894255870698,37.96564707866925,157.9665002401402,تعمیر اتو,نصب و تعمیر لوازم خانگی,4.161057441293025,64.03435292133075,55.96650024014019,yhat_diff
(1404-01),0.0,95.16447526493852,33.14619157080661,157.04331731543834,تعمیر اتو,نصب و تعمیر لوازم خانگی,95.16447526493852,33.14619157080661,157.04331731543834,yhat_low_diff
