ds,category,Year,Month,y
2022-04-09,آموزش,1401,1,2
2022-04-09,باربری و جابجایی,1401,1,20
2022-04-09,باغبانی و فضای سبز,1401,1,3
2022-04-09,برقکاری,1401,1,49
2022-04-09,تامین نیروی انسانی,1401,1,0
2022-04-09,تعمیرات موبایل,1401,1,2
2022-04-09,حیوانات خانگی,1401,1,4
2022-04-09,خدمات بیمه‌,1401,1,0
2022-04-09,خدمات شرکتی,1401,1,0
2022-04-09,خدمات شیشه ای ساختمان,1401,1,5
2022-04-09,خدمات فوری آچاره,1401,1,9
2022-04-09,خدمات و تعمیرات خودرو,1401,1,27
2022-04-09,خدمات و تعمیرات ساختمان,1401,1,48
2022-04-09,خدمات کامپیوتری,1401,1,12
2022-04-09,خیاطی و تعمیرات لباس,1401,1,2
2022-04-09,زیبایی بانوان,1401,1,23
2022-04-09,سرمایش و گرمایش,1401,1,124
2022-04-09,شستشو,1401,1,34
2022-04-09,طراحی و بازسازی ساختمان,1401,1,1
2022-04-09,لوله کشی,1401,1,57
2022-04-09,مجالس و رویدادها,1401,1,0
2022-04-09,نصب و تعمیر لوازم خانگی,1401,1,61
2022-04-09,نظافت و پذیرایی,1401,1,235
2022-04-09,همه فن حریف,1401,1,1
2022-04-09,پزشکی و پرستاری,1401,1,11
2022-04-09,پیرایش و زیبایی آقایان,1401,1,3
2022-04-09,چوب و کابینت,1401,1,31
2022-04-09,کارواش و دیتیلینگ,1401,1,13
2022-04-09,کودک,1401,1,0
2022-04-10,آموزش,1401,1,5
2022-04-10,باربری و جابجایی,1401,1,27
2022-04-10,باغبانی و فضای سبز,1401,1,8
2022-04-10,برقکاری,1401,1,64
2022-04-10,تامین نیروی انسانی,1401,1,0
2022-04-10,تعمیرات موبایل,1401,1,3
2022-04-10,تندرستی و ورزش,1401,1,0
2022-04-10,حیوانات خانگی,1401,1,4
2022-04-10,خدمات بیمه‌,1401,1,0
2022-04-10,خدمات شرکتی,1401,1,0
2022-04-10,خدمات شیشه ای ساختمان,1401,1,6
2022-04-10,خدمات فوری آچاره,1401,1,17
2022-04-10,خدمات و تعمیرات خودرو,1401,1,25
2022-04-10,خدمات و تعمیرات ساختمان,1401,1,61
2022-04-10,خدمات کامپیوتری,1401,1,11
2022-04-10,خیاطی و تعمیرات لباس,1401,1,4
2022-04-10,زیبایی بانوان,1401,1,30
2022-04-10,سرمایش و گرمایش,1401,1,119
2022-04-10,شستشو,1401,1,24
2022-04-10,طراحی و بازسازی ساختمان,1401,1,1
2022-04-10,لوله کشی,1401,1,60
2022-04-10,مجالس و رویدادها,1401,1,1
2022-04-10,مشاوره,1401,1,1
2022-04-10,نصب و تعمیر لوازم خانگی,1401,1,74
2022-04-10,نظافت و پذیرایی,1401,1,257
2022-04-10,همه فن حریف,1401,1,1
2022-04-10,پزشکی و پرستاری,1401,1,7
2022-04-10,پیرایش و زیبایی آقایان,1401,1,0
2022-04-10,چوب و کابینت,1401,1,22
2022-04-10,کارواش و دیتیلینگ,1401,1,22
2022-04-10,کودک,1401,1,0
2022-04-11,آموزش,1401,1,0
2022-04-11,باربری و جابجایی,1401,1,29
2022-04-11,باغبانی و فضای سبز,1401,1,2
2022-04-11,برقکاری,1401,1,45
2022-04-11,تامین نیروی انسانی,1401,1,0
2022-04-11,تعمیرات موبایل,1401,1,4
2022-04-11,تندرستی و ورزش,1401,1,0
2022-04-11,حیوانات خانگی,1401,1,1
2022-04-11,خدمات بیمه‌,1401,1,2
2022-04-11,خدمات شرکتی,1401,1,0
2022-04-11,خدمات شیشه ای ساختمان,1401,1,4
2022-04-11,خدمات فوری آچاره,1401,1,12
2022-04-11,خدمات و تعمیرات خودرو,1401,1,25
2022-04-11,خدمات و تعمیرات ساختمان,1401,1,46
2022-04-11,خدمات کامپیوتری,1401,1,8
2022-04-11,خیاطی و تعمیرات لباس,1401,1,1
2022-04-11,زیبایی بانوان,1401,1,29
2022-04-11,سرمایش و گرمایش,1401,1,97
2022-04-11,شستشو,1401,1,43
2022-04-11,طراحی و بازسازی ساختمان,1401,1,0
2022-04-11,لوله کشی,1401,1,66
2022-04-11,مجالس و رویدادها,1401,1,2
2022-04-11,مشاوره,1401,1,0
2022-04-11,نصب و تعمیر لوازم خانگی,1401,1,58
2022-04-11,نظافت و پذیرایی,1401,1,239
2022-04-11,پزشکی و پرستاری,1401,1,10
2022-04-11,پیرایش و زیبایی آقایان,1401,1,0
2022-04-11,چوب و کابینت,1401,1,19
2022-04-11,کارواش و دیتیلینگ,1401,1,13
2022-04-11,کودک,1401,1,1
2022-04-12,آموزش,1401,1,3
2022-04-12,باربری و جابجایی,1401,1,22
2022-04-12,باغبانی و فضای سبز,1401,1,4
2022-04-12,برقکاری,1401,1,53
2022-04-12,تامین نیروی انسانی,1401,1,0
2022-04-12,تعمیرات موبایل,1401,1,2
2022-04-12,تندرستی و ورزش,1401,1,1
2022-04-12,حیوانات خانگی,1401,1,5
2022-04-12,خدمات بیمه‌,1401,1,0
2022-04-12,خدمات شیشه ای ساختمان,1401,1,6
2022-04-12,خدمات فوری آچاره,1401,1,4
2022-04-12,خدمات و تعمیرات خودرو,1401,1,21
2022-04-12,خدمات و تعمیرات ساختمان,1401,1,47
2022-04-12,خدمات کامپیوتری,1401,1,4
2022-04-12,خیاطی و تعمیرات لباس,1401,1,0
2022-04-12,زیبایی بانوان,1401,1,23
2022-04-12,سرمایش و گرمایش,1401,1,88
2022-04-12,شستشو,1401,1,39
2022-04-12,طراحی و بازسازی ساختمان,1401,1,0
2022-04-12,لوله کشی,1401,1,72
2022-04-12,مجالس و رویدادها,1401,1,0
2022-04-12,مشاوره,1401,1,0
2022-04-12,نصب و تعمیر لوازم خانگی,1401,1,74
2022-04-12,نظافت و پذیرایی,1401,1,251
2022-04-12,همه فن حریف,1401,1,1
2022-04-12,پزشکی و پرستاری,1401,1,10
2022-04-12,پیرایش و زیبایی آقایان,1401,1,0
2022-04-12,چوب و کابینت,1401,1,32
2022-04-12,کارواش و دیتیلینگ,1401,1,14
2022-04-12,کودک,1401,1,0
2022-04-13,آموزش,1401,1,0
2022-04-13,باربری و جابجایی,1401,1,31
2022-04-13,باغبانی و فضای سبز,1401,1,2
2022-04-13,برقکاری,1401,1,57
2022-04-13,تامین نیروی انسانی,1401,1,1
2022-04-13,تعمیرات موبایل,1401,1,2
2022-04-13,حیوانات خانگی,1401,1,3
2022-04-13,خدمات بیمه‌,1401,1,1
2022-04-13,خدمات شرکتی,1401,1,0
2022-04-13,خدمات شیشه ای ساختمان,1401,1,10
2022-04-13,خدمات فوری آچاره,1401,1,15
2022-04-13,خدمات و تعمیرات خودرو,1401,1,21
2022-04-13,خدمات و تعمیرات ساختمان,1401,1,45
2022-04-13,خدمات کامپیوتری,1401,1,9
2022-04-13,خیاطی و تعمیرات لباس,1401,1,0
2022-04-13,زیبایی بانوان,1401,1,48
2022-04-13,سرمایش و گرمایش,1401,1,120
2022-04-13,شستشو,1401,1,27
2022-04-13,طراحی و بازسازی ساختمان,1401,1,0
2022-04-13,لوله کشی,1401,1,56
2022-04-13,مجالس و رویدادها,1401,1,3
2022-04-13,مشاوره,1401,1,1
2022-04-13,نصب و تعمیر لوازم خانگی,1401,1,58
2022-04-13,نظافت و پذیرایی,1401,1,291
2022-04-13,همه فن حریف,1401,1,0
2022-04-13,پزشکی و پرستاری,1401,1,4
2022-04-13,پیرایش و زیبایی آقایان,1401,1,2
2022-04-13,چوب و کابینت,1401,1,29
2022-04-13,کارواش و دیتیلینگ,1401,1,21
2022-04-13,کودک,1401,1,0
2022-04-14,آموزش,1401,1,2
2022-04-14,باربری و جابجایی,1401,1,41
2022-04-14,باغبانی و فضای سبز,1401,1,6
2022-04-14,برقکاری,1401,1,51
2022-04-14,تامین نیروی انسانی,1401,1,0
2022-04-14,تعمیرات موبایل,1401,1,4
2022-04-14,تندرستی و ورزش,1401,1,0
2022-04-14,حیوانات خانگی,1401,1,2
2022-04-14,خدمات بیمه‌,1401,1,2
2022-04-14,خدمات شیشه ای ساختمان,1401,1,9
2022-04-14,خدمات فوری آچاره,1401,1,6
2022-04-14,خدمات و تعمیرات خودرو,1401,1,24
2022-04-14,خدمات و تعمیرات ساختمان,1401,1,58
2022-04-14,خدمات کامپیوتری,1401,1,9
2022-04-14,خیاطی و تعمیرات لباس,1401,1,2
2022-04-14,زیبایی بانوان,1401,1,36
2022-04-14,سرمایش و گرمایش,1401,1,189
2022-04-14,شستشو,1401,1,31
2022-04-14,طراحی و بازسازی ساختمان,1401,1,1
2022-04-14,لوله کشی,1401,1,62
2022-04-14,مجالس و رویدادها,1401,1,1
2022-04-14,مشاوره,1401,1,0
2022-04-14,نصب و تعمیر لوازم خانگی,1401,1,83
2022-04-14,نظافت و پذیرایی,1401,1,312
2022-04-14,همه فن حریف,1401,1,0
2022-04-14,پزشکی و پرستاری,1401,1,10
2022-04-14,پیرایش و زیبایی آقایان,1401,1,3
2022-04-14,چوب و کابینت,1401,1,30
2022-04-14,کارواش و دیتیلینگ,1401,1,22
2022-04-14,کودک,1401,1,1
2022-04-15,آموزش,1401,1,1
2022-04-15,باربری و جابجایی,1401,1,39
2022-04-15,باغبانی و فضای سبز,1401,1,4
2022-04-15,برقکاری,1401,1,45
2022-04-15,تامین نیروی انسانی,1401,1,0
2022-04-15,تعمیرات موبایل,1401,1,1
2022-04-15,تندرستی و ورزش,1401,1,0
2022-04-15,حیوانات خانگی,1401,1,1
2022-04-15,خدمات بیمه‌,1401,1,1
2022-04-15,خدمات شرکتی,1401,1,0
2022-04-15,خدمات شیشه ای ساختمان,1401,1,7
2022-04-15,خدمات فوری آچاره,1401,1,14
2022-04-15,خدمات و تعمیرات خودرو,1401,1,23
2022-04-15,خدمات و تعمیرات ساختمان,1401,1,62
2022-04-15,خدمات کامپیوتری,1401,1,12
2022-04-15,خیاطی و تعمیرات لباس,1401,1,2
2022-04-15,زیبایی بانوان,1401,1,27
2022-04-15,سرمایش و گرمایش,1401,1,202
2022-04-15,شستشو,1401,1,35
2022-04-15,طراحی و بازسازی ساختمان,1401,1,0
2022-04-15,لوله کشی,1401,1,66
2022-04-15,مجالس و رویدادها,1401,1,2
2022-04-15,مشاوره,1401,1,0
2022-04-15,نصب و تعمیر لوازم خانگی,1401,1,74
2022-04-15,نظافت و پذیرایی,1401,1,254
2022-04-15,همه فن حریف,1401,1,0
2022-04-15,پزشکی و پرستاری,1401,1,9
2022-04-15,پیرایش و زیبایی آقایان,1401,1,5
2022-04-15,چوب و کابینت,1401,1,18
2022-04-15,کارواش و دیتیلینگ,1401,1,19
2022-04-15,کودک,1401,1,1
2022-04-16,آموزش,1401,1,2
2022-04-16,باربری و جابجایی,1401,1,21
2022-04-16,باغبانی و فضای سبز,1401,1,3
2022-04-16,برقکاری,1401,1,55
2022-04-16,تامین نیروی انسانی,1401,1,0
2022-04-16,تعمیرات موبایل,1401,1,4
2022-04-16,تندرستی و ورزش,1401,1,1
2022-04-16,حیوانات خانگی,1401,1,2
2022-04-16,خدمات بیمه‌,1401,1,0
2022-04-16,خدمات شیشه ای ساختمان,1401,1,6
2022-04-16,خدمات فوری آچاره,1401,1,7
2022-04-16,خدمات و تعمیرات خودرو,1401,1,23
2022-04-16,خدمات و تعمیرات ساختمان,1401,1,54
2022-04-16,خدمات کامپیوتری,1401,1,7
2022-04-16,خیاطی و تعمیرات لباس,1401,1,1
2022-04-16,زیبایی بانوان,1401,1,30
2022-04-16,سرمایش و گرمایش,1401,1,104
2022-04-16,شستشو,1401,1,40
2022-04-16,طراحی و بازسازی ساختمان,1401,1,0
2022-04-16,لوله کشی,1401,1,68
2022-04-16,مجالس و رویدادها,1401,1,0
2022-04-16,مشاوره,1401,1,3
2022-04-16,نصب و تعمیر لوازم خانگی,1401,1,67
2022-04-16,نظافت و پذیرایی,1401,1,212
2022-04-16,همه فن حریف,1401,1,0
2022-04-16,پزشکی و پرستاری,1401,1,13
2022-04-16,پیرایش و زیبایی آقایان,1401,1,2
2022-04-16,چوب و کابینت,1401,1,33
2022-04-16,کارواش و دیتیلینگ,1401,1,7
2022-04-16,کودک,1401,1,0
2022-04-17,آموزش,1401,1,1
2022-04-17,باربری و جابجایی,1401,1,27
2022-04-17,باغبانی و فضای سبز,1401,1,1
2022-04-17,برقکاری,1401,1,38
2022-04-17,تامین نیروی انسانی,1401,1,0
2022-04-17,تعمیرات موبایل,1401,1,2
2022-04-17,تندرستی و ورزش,1401,1,1
2022-04-17,حیوانات خانگی,1401,1,1
2022-04-17,خدمات بیمه‌,1401,1,0
2022-04-17,خدمات شرکتی,1401,1,0
2022-04-17,خدمات شیشه ای ساختمان,1401,1,6
2022-04-17,خدمات فوری آچاره,1401,1,12
2022-04-17,خدمات و تعمیرات خودرو,1401,1,25
2022-04-17,خدمات و تعمیرات ساختمان,1401,1,44
2022-04-17,خدمات کامپیوتری,1401,1,14
2022-04-17,خیاطی و تعمیرات لباس,1401,1,2
2022-04-17,زیبایی بانوان,1401,1,25
2022-04-17,سرمایش و گرمایش,1401,1,79
2022-04-17,شستشو,1401,1,37
2022-04-17,طراحی و بازسازی ساختمان,1401,1,0
2022-04-17,لوله کشی,1401,1,71
2022-04-17,مجالس و رویدادها,1401,1,1
2022-04-17,مشاوره,1401,1,3
2022-04-17,نصب و تعمیر لوازم خانگی,1401,1,59
2022-04-17,نظافت و پذیرایی,1401,1,242
2022-04-17,همه فن حریف,1401,1,0
2022-04-17,پزشکی و پرستاری,1401,1,15
2022-04-17,پیرایش و زیبایی آقایان,1401,1,2
2022-04-17,چوب و کابینت,1401,1,19
2022-04-17,کارواش و دیتیلینگ,1401,1,11
2022-04-17,کودک,1401,1,1
2022-04-18,آموزش,1401,1,1
2022-04-18,باربری و جابجایی,1401,1,25
2022-04-18,باغبانی و فضای سبز,1401,1,4
2022-04-18,برقکاری,1401,1,29
2022-04-18,تامین نیروی انسانی,1401,1,0
2022-04-18,تعمیرات موبایل,1401,1,1
2022-04-18,حیوانات خانگی,1401,1,2
2022-04-18,خدمات بیمه‌,1401,1,0
2022-04-18,خدمات شرکتی,1401,1,0
2022-04-18,خدمات شیشه ای ساختمان,1401,1,4
2022-04-18,خدمات فوری آچاره,1401,1,12
2022-04-18,خدمات و تعمیرات خودرو,1401,1,16
2022-04-18,خدمات و تعمیرات ساختمان,1401,1,40
2022-04-18,خدمات کامپیوتری,1401,1,9
2022-04-18,خیاطی و تعمیرات لباس,1401,1,3
2022-04-18,زیبایی بانوان,1401,1,29
2022-04-18,سرمایش و گرمایش,1401,1,66
2022-04-18,شستشو,1401,1,38
2022-04-18,طراحی و بازسازی ساختمان,1401,1,0
2022-04-18,لوله کشی,1401,1,65
2022-04-18,مجالس و رویدادها,1401,1,0
2022-04-18,مشاوره,1401,1,1
2022-04-18,نصب و تعمیر لوازم خانگی,1401,1,68
2022-04-18,نظافت و پذیرایی,1401,1,242
2022-04-18,همه فن حریف,1401,1,1
2022-04-18,پزشکی و پرستاری,1401,1,18
2022-04-18,پیرایش و زیبایی آقایان,1401,1,1
2022-04-18,چوب و کابینت,1401,1,32
2022-04-18,کارواش و دیتیلینگ,1401,1,12
2022-04-18,کودک,1401,1,1
2022-04-19,آموزش,1401,1,1
2022-04-19,باربری و جابجایی,1401,1,42
2022-04-19,باغبانی و فضای سبز,1401,1,10
2022-04-19,برقکاری,1401,1,54
2022-04-19,تامین نیروی انسانی,1401,1,0
2022-04-19,تعمیرات موبایل,1401,1,2
2022-04-19,تندرستی و ورزش,1401,1,0
2022-04-19,حیوانات خانگی,1401,1,4
2022-04-19,خدمات شرکتی,1401,1,0
2022-04-19,خدمات شیشه ای ساختمان,1401,1,5
2022-04-19,خدمات فوری آچاره,1401,1,15
2022-04-19,خدمات و تعمیرات خودرو,1401,1,18
2022-04-19,خدمات و تعمیرات ساختمان,1401,1,33
2022-04-19,خدمات کامپیوتری,1401,1,11
2022-04-19,خیاطی و تعمیرات لباس,1401,1,3
2022-04-19,زیبایی بانوان,1401,1,26
2022-04-19,سرمایش و گرمایش,1401,1,76
2022-04-19,شستشو,1401,1,30
2022-04-19,طراحی و بازسازی ساختمان,1401,1,2
2022-04-19,لوله کشی,1401,1,61
2022-04-19,مجالس و رویدادها,1401,1,1
2022-04-19,مشاوره,1401,1,0
2022-04-19,نصب و تعمیر لوازم خانگی,1401,1,55
2022-04-19,نظافت و پذیرایی,1401,1,241
2022-04-19,همه فن حریف,1401,1,0
2022-04-19,پزشکی و پرستاری,1401,1,6
2022-04-19,پیرایش و زیبایی آقایان,1401,1,2
2022-04-19,چوب و کابینت,1401,1,22
2022-04-19,کارواش و دیتیلینگ,1401,1,20
2022-04-19,کودک,1401,1,0
2022-04-20,آموزش,1401,1,0
2022-04-20,باربری و جابجایی,1401,1,40
2022-04-20,باغبانی و فضای سبز,1401,1,2
2022-04-20,برقکاری,1401,1,59
2022-04-20,تامین نیروی انسانی,1401,1,0
2022-04-20,تعمیرات موبایل,1401,1,4
2022-04-20,تندرستی و ورزش,1401,1,0
2022-04-20,حیوانات خانگی,1401,1,2
2022-04-20,خدمات بیمه‌,1401,1,2
2022-04-20,خدمات شیشه ای ساختمان,1401,1,5
2022-04-20,خدمات فوری آچاره,1401,1,18
2022-04-20,خدمات و تعمیرات خودرو,1401,1,27
2022-04-20,خدمات و تعمیرات ساختمان,1401,1,40
2022-04-20,خدمات کامپیوتری,1401,1,14
2022-04-20,خیاطی و تعمیرات لباس,1401,1,2
2022-04-20,زیبایی بانوان,1401,1,26
2022-04-20,سرمایش و گرمایش,1401,1,74
2022-04-20,شستشو,1401,1,34
2022-04-20,طراحی و بازسازی ساختمان,1401,1,0
2022-04-20,لوله کشی,1401,1,61
2022-04-20,مجالس و رویدادها,1401,1,4
2022-04-20,مشاوره,1401,1,1
2022-04-20,نصب و تعمیر لوازم خانگی,1401,1,54
2022-04-20,نظافت و پذیرایی,1401,1,258
2022-04-20,همه فن حریف,1401,1,2
2022-04-20,پزشکی و پرستاری,1401,1,7
2022-04-20,پیرایش و زیبایی آقایان,1401,1,2
2022-04-20,چوب و کابینت,1401,1,29
2022-04-20,کارواش و دیتیلینگ,1401,1,17
2022-04-20,کودک,1401,1,1
2022-04-21,آموزش,1401,2,1
2022-04-21,باربری و جابجایی,1401,2,39
2022-04-21,باغبانی و فضای سبز,1401,2,4
2022-04-21,برقکاری,1401,2,51
2022-04-21,تامین نیروی انسانی,1401,2,0
2022-04-21,تعمیرات موبایل,1401,2,5
2022-04-21,تندرستی و ورزش,1401,2,1
2022-04-21,حیوانات خانگی,1401,2,2
2022-04-21,خدمات بیمه‌,1401,2,1
2022-04-21,خدمات شیشه ای ساختمان,1401,2,6
2022-04-21,خدمات فوری آچاره,1401,2,11
2022-04-21,خدمات و تعمیرات خودرو,1401,2,30
